round,client_id,task,accuracy,loss,samples_processed,correct_predictions,f1_score,pearson_correlation,spearman_correlation,mae,mse,rmse,val_accuracy,val_loss,val_samples,val_correct_predictions,val_f1_score,val_pearson_correlation,val_spearman_correlation,val_mae,global_model_val_accuracy,global_model_val_loss,global_model_val_samples,global_model_val_correct_predictions,global_model_val_f1,global_model_val_precision,global_model_val_recall,global_model_val_pearson,global_model_val_spearman,timestamp
9,qqp_client,qqp,0.9661518482445156,0.11723819276668776,323415,312468,0.9662130463435022,,,,,,0.9010660137023571,0.40839325621830364,40431,36431,0.9014940485928788,,,,0.8755163117409909,0.34556336670141713,40431,35398,0.8485268004935744,0.7690251486552834,0.9463614393125671,,,2026-02-09 16:42:38
10,stsb_client,stsb,0.940748405021618,0.009931077195079368,4249,2951,,0.940748405021618,0.9367446514280522,0.0787016972899437,0.009945375844836235,0.09972650557756424,0.862745485590505,0.023145800738773765,1500,770,,0.862745485590505,0.8460350127142284,0.11791090667247772,0.9551065977089415,0.04489340237776438,1500,,,,,0.8283377609002625,0.8077686161402956,2026-02-09 16:53:09
10,sst2_client,sst2,0.9850775456172811,0.057502706425403026,66477,65485,0.9850794206207738,,,,,,0.9495412844036697,0.2665108541206626,872,828,0.9495687346769613,,,,0.9403669724770642,0.22229759590572104,872,820,0.9460580912863069,0.96,0.9325153374233128,,,2026-02-09 17:01:36
10,qqp_client,qqp,0.9710774082834748,0.10553612025181444,323415,314061,0.9711261755366668,,,,,,0.90136281566125,0.4432531643240136,40431,36443,0.9013545282343418,,,,0.8755163117409909,0.37204248576288257,40431,35398,0.8484173116887029,0.7693778336155569,0.9455558539205156,,,2026-02-09 17:19:56
11,stsb_client,stsb,0.9413255942318526,0.00986406054781904,4249,2962,,0.9413255942318526,0.9389278072592857,0.07795444130897522,0.009850562550127506,0.09925000369548798,0.8638862106359275,0.02308509449296175,1500,766,,0.8638862106359275,0.8447746847378613,0.11866556853055954,0.9525134077830425,0.04748659189542134,1500,,,,,0.8209742905073105,0.809701796090702,2026-02-09 17:31:00
11,sst2_client,sst2,0.9873038795372836,0.049357063984003864,66477,65633,0.9873055186729855,,,,,,0.948394495412844,0.31795733859775777,872,827,0.9484774914886498,,,,0.9426605504587156,0.2308682362728436,872,822,0.94824016563147,0.960167714884696,0.9366053169734151,,,2026-02-09 17:39:13
11,qqp_client,qqp,0.9751712196404001,0.0928381381601228,323415,315385,0.9752090428283257,,,,,,0.902747891469417,0.5125564917837329,40431,36499,0.9031884279670505,,,,0.8835052311345255,0.3777835683771068,40431,35721,0.8557692307692308,0.786768018018018,0.9380370569280344,,,2026-02-09 17:57:14
12,stsb_client,stsb,0.9426597825630141,0.009682481826626156,4249,3018,,0.9426597825630141,0.9408804209670977,0.07646436989307404,0.009685229510068893,0.09841356426477432,0.8585593409908058,0.02295120579606675,1500,786,,0.8585593409908058,0.8390466304715426,0.1173103004693985,0.948880941402708,0.05111905901630719,1500,,,,,0.8223625617578062,0.810681816523808,2026-02-09 18:08:02
12,sst2_client,sst2,0.9880861049686358,0.04546801683906716,66477,65685,0.9880873957723058,,,,,,0.9495412844036697,0.3339512368231557,872,828,0.9495687346769613,,,,0.9403669724770642,0.25153126799898784,872,820,0.9457202505219207,0.9658848614072495,0.9263803680981595,,,2026-02-09 18:15:37
12,qqp_client,qqp,0.9789836587666002,0.08177961185023393,323415,316618,0.9790090028933817,,,,,,0.9039103658084143,0.5367396783040137,40431,36546,0.904023148335165,,,,0.8785585318196434,0.43155435456012725,40431,35521,0.8509501548175581,0.776681813144187,0.9409237379162191,,,2026-02-09 18:34:04
13,stsb_client,stsb,0.9422706622175655,0.009766823896627062,4249,3014,,0.9422706622175655,0.9419989936445299,0.07680733501911163,0.0097764628008008,0.0988759994506836,0.8594295231076423,0.022833778126601208,1500,791,,0.8594295231076423,0.8397370380298873,0.11653733253479004,0.9496457391829555,0.050354261020819344,1500,,,,,0.8238586737388289,0.8113556577453265,2026-02-09 18:45:02
13,sst2_client,sst2,0.989530213457286,0.04049075487686429,66477,65781,0.9895308744150715,,,,,,0.9438073394495413,0.3470906782101586,872,823,0.9438152131514088,,,,0.9461009174311926,0.25820130543887976,872,825,0.9513960703205792,0.9623430962343096,0.9406952965235174,,,2026-02-09 18:53:24
13,qqp_client,qqp,0.9813212126833945,0.07333215408165034,323415,317374,0.9813407102094414,,,,,,0.9023521555242264,0.566461716925669,40431,36483,0.9024049666028252,,,,0.8795973386757686,0.46386790492844326,40431,35563,0.851757110664474,0.7794560249693456,0.938842642320086,,,2026-02-09 19:11:42
14,stsb_client,stsb,0.9459417780398205,0.009111928020050763,4249,3058,,0.9459417780398205,0.9441247290789415,0.07500883936882019,0.009121083654463291,0.09550436586141586,0.8603527346522107,0.022787823772771245,1500,763,,0.8603527346522107,0.8411123980516663,0.11655070632696152,0.9558747017495931,0.044125298311312997,1500,,,,,0.8220044325737346,0.8115862627196642,2026-02-09 19:22:58
14,sst2_client,sst2,0.9904628668562059,0.03587125144752558,66477,65843,0.9904641969072423,,,,,,0.948394495412844,0.37760872415423036,872,827,0.948429234642894,,,,0.944954128440367,0.26747470269611945,872,824,0.9505154639175257,0.9584199584199584,0.9427402862985685,,,2026-02-09 19:30:52
14,qqp_client,qqp,0.9838164587294962,0.06512848388271442,323415,318181,0.9838317355194163,,,,,,0.9007692117434641,0.5895843929017955,40431,36419,0.9012469184241179,,,,0.8791026687442803,0.49391810338265957,40431,35543,0.8512024353120243,0.7787122646763952,0.9385741138560687,,,2026-02-09 19:49:48
15,stsb_client,stsb,0.9436496283337801,0.009539794496302599,4249,3045,,0.9436496283337801,0.9426651434778448,0.07627131044864655,0.009538048878312111,0.09766293317079544,0.8559120600181755,0.023329785608864846,1500,771,,0.8559120600181755,0.8376070316364124,0.11766186356544495,0.9517665750450051,0.04823342495163282,1500,,,,,0.8223018169234169,0.8116521811186629,2026-02-09 20:01:30
15,sst2_client,sst2,0.9912751778810717,0.034292005346032835,66477,65897,0.9912761836105362,,,,,,0.944954128440367,0.36458593051436106,872,824,0.9449981426023637,,,,0.944954128440367,0.2789908498958172,872,824,0.9504132231404958,0.9603340292275574,0.9406952965235174,,,2026-02-09 20:09:24
15,qqp_client,qqp,0.9858633644079589,0.057499602958404825,323415,318843,0.9858746125087519,,,,,,0.9014370161509733,0.6092758177417209,40431,36446,0.9017191049052877,,,,0.8770250550320299,0.5236177648274398,40431,35459,0.8490588949605343,0.7749944579915762,0.9387755102040817,,,2026-02-09 20:27:52
16,stsb_client,stsb,0.9462255504470294,0.009121788176795454,4249,3110,,0.9462255504470294,0.9445187102928441,0.07405756413936615,0.009126187302172184,0.09553108364343643,0.8552785241530213,0.023514631466860784,1500,765,,0.8552785241530213,0.8359542613879963,0.11756239831447601,0.953746259637406,0.046253740191459655,1500,,,,,0.821151072593393,0.8099575005509823,2026-02-09 20:39:16
16,sst2_client,sst2,0.9921627028897213,0.029334050405250375,66477,65956,0.9921635927439209,,,,,,0.948394495412844,0.3958680434480564,872,827,0.9484421418619094,,,,0.9438073394495413,0.29551926017349045,872,823,0.9493278179937953,0.9602510460251046,0.9386503067484663,,,2026-02-09 20:46:01
16,qqp_client,qqp,0.9877865899850038,0.05056046875549757,323415,319465,0.9877941558629705,,,,,,0.9012144146818035,0.6265764857048853,40431,36437,0.901866661915185,,,,0.8757883802033093,0.5618180956710208,40431,35409,0.8478735005452563,0.7725215279311106,0.9395139634801289,,,2026-02-09 21:05:18
17,stsb_client,stsb,0.9484946020290748,0.008758323086789787,4249,3119,,0.9484946020290748,0.947293278190748,0.07285359501838684,0.008765792474150658,0.09362581372261047,0.85485947336083,0.023396111509584365,1500,776,,0.85485947336083,0.8359133954720949,0.11772039532661438,0.9575843377584483,0.04241566177209218,1500,,,,,0.8265818016583333,0.811816636395131,2026-02-09 21:16:45
17,sst2_client,sst2,0.9928697143372895,0.027069859831572233,66477,66003,0.9928705609395377,,,,,,0.948394495412844,0.3895319430677608,872,827,0.9484421418619094,,,,0.944954128440367,0.31304611638588875,872,824,0.9504132231404958,0.9603340292275574,0.9406952965235174,,,2026-02-09 21:23:47
17,qqp_client,qqp,0.9893294992501894,0.04535281941633288,323415,319964,0.9893355740704611,,,,,,0.9031436274146076,0.6609281193862738,40431,36515,0.9037746980211029,,,,0.8746011723677376,0.580961045980101,40431,35361,0.8469295332407464,0.7695599692746625,0.9415950590762621,,,2026-02-09 21:42:46
18,stsb_client,stsb,0.9481812084780162,0.008804503373129475,4249,3104,,0.9481812084780162,0.9464611958331852,0.07356949895620346,0.00880400463938713,0.09382965415716171,0.8529521496740646,0.023823627176635127,1500,763,,0.8529521496740646,0.8327402916641836,0.11898807436227798,0.9592943568544637,0.04070564284423987,1500,,,,,0.8243060100856935,0.8114907558574045,2026-02-09 21:54:10
18,sst2_client,sst2,0.9931705702724251,0.02568354592405869,66477,66023,0.9931711916952451,,,,,,0.9472477064220184,0.4079400324369007,872,826,0.9473027928630066,,,,0.944954128440367,0.3246453297503374,872,824,0.9503105590062112,0.9622641509433962,0.9386503067484663,,,2026-02-09 22:02:00
18,qqp_client,qqp,0.990284928033641,0.0409597292990299,323415,320273,0.9902894735709181,,,,,,0.9033662288837773,0.6759800496355594,40431,36524,0.9038240256275213,,,,0.8773713239840716,0.5994198109751843,40431,35473,0.8497393623469512,0.7745303867403315,0.941125134264232,,,2026-02-09 22:20:26
19,stsb_client,stsb,0.9502773933454671,0.008456564491747745,4249,3136,,0.9502773933454671,0.9491794053458273,0.07211486250162125,0.008461715653538704,0.09198758751153946,0.8518638724940587,0.023791851703711647,1500,772,,0.8518638724940587,0.8326008159256882,0.11901827156543732,0.9592220602440786,0.04077793962756793,1500,,,,,0.8250023290503518,0.8114240528214665,2026-02-09 22:31:58
19,sst2_client,sst2,0.9942085232486424,0.02219909204042864,66477,66092,0.9942089595461966,,,,,,0.9472477064220184,0.45370103296677783,872,826,0.9472764044350052,,,,0.9426605504587156,0.3417034193349002,872,822,0.94824016563147,0.960167714884696,0.9366053169734151,,,2026-02-09 22:39:11
19,qqp_client,qqp,0.9913578529134394,0.037124184574268894,323415,320620,0.9913615346890607,,,,,,0.9027726249659914,0.6860872623365629,40431,36500,0.9031467015405621,,,,0.8787069327990898,0.623715822225278,40431,35527,0.8507971279055616,0.7779879813042511,0.938641245972073,,,2026-02-09 22:58:07
20,stsb_client,stsb,0.9481053220316381,0.008832847705650093,4249,3103,,0.9481053220316381,0.9460559736409853,0.07362694293260574,0.00882142037153244,0.09392241388559341,0.8527865837321669,0.02391707708940227,1500,769,,0.8527865837321669,0.8323454698291373,0.11875731498003006,0.9595011383203895,0.040498862008253735,1500,,,,,0.8249948730005653,0.8136083272677327,2026-02-09 23:09:22
20,sst2_client,sst2,0.9940580952810747,0.02165319828102977,66477,66082,0.9940582102836086,,,,,,0.9472477064220184,0.42970847041982446,872,826,0.9472898866605985,,,,0.9426605504587156,0.3576812631785154,872,822,0.9483471074380165,0.9582463465553236,0.9386503067484663,,,2026-02-09 23:16:50
20,qqp_client,qqp,0.9922823616715366,0.03326150599322875,323415,320919,0.9922851674888694,,,,,,0.9024510895105241,0.7358859333627028,40431,36487,0.9027665893952378,,,,0.8837278326036951,0.6257677541725603,40431,35730,0.8551175763552871,0.7904392912084781,0.9313238453276047,,,2026-02-09 23:35:37
21,stsb_client,stsb,0.9475150188454354,0.00898687422881253,4249,3100,,0.9475150188454354,0.9472267953580114,0.07419995963573456,0.008993852883577347,0.09483592957258224,0.8485917353436568,0.024245369604768904,1500,775,,0.8485917353436568,0.8275015305879181,0.11972607672214508,0.9618716687965913,0.0381283311744531,1500,,,,,0.8246466642098379,0.8097331050617184,2026-02-09 23:46:51
21,sst2_client,sst2,0.9947801495253997,0.0191723368720326,66477,66130,0.9947803969710207,,,,,,0.944954128440367,0.4676368854540587,872,824,0.9450116099440069,,,,0.9426605504587156,0.3694829882096443,872,822,0.9483471074380165,0.9582463465553236,0.9386503067484663,,,2026-02-09 23:54:16
21,qqp_client,qqp,0.993083190328216,0.030166584041239865,323415,321178,0.993085295808509,,,,,,0.9008928792263362,0.7487510472107318,40431,36424,0.9011727449982525,,,,0.8810318814770844,0.6792484701843339,40431,35621,0.8524268270233786,0.7849474516894565,0.9325993555316864,,,2026-02-10 00:13:05
22,stsb_client,stsb,0.9480603487937939,0.00886232058405596,4249,3100,,0.9480603487937939,0.946545741625641,0.07321804016828537,0.008864727802574635,0.09415268152952194,0.8486373101534355,0.02439781133719581,1500,767,,0.8486373101534355,0.8270577961585537,0.1196010559797287,0.9616300393944336,0.03836996073524157,1500,,,,,0.8222383698193986,0.8071277154364448,2026-02-10 00:24:19
22,sst2_client,sst2,0.995096048257292,0.018153142911981987,66477,66151,0.9950964091506148,,,,,,0.9472477064220184,0.45896115130052006,872,826,0.9472623448231563,,,,0.9438073394495413,0.3870621014932713,872,823,0.9493278179937953,0.9602510460251046,0.9386503067484663,,,2026-02-10 00:31:42
22,qqp_client,qqp,0.9934635066400754,0.028573665557750535,323415,321301,0.9934648840066213,,,,,,0.9022779550345033,0.7580756740155041,40431,36480,0.9026575213267487,,,,0.8826890257475699,0.6872193209291714,40431,35688,0.8532169714975398,0.7914681058735717,0.9254162191192267,,,2026-02-10 00:50:18
23,stsb_client,stsb,0.9487783272261839,0.00876390099038783,4249,3091,,0.9487783272261839,0.9463815977257738,0.07309921085834503,0.008764907717704773,0.09362108260393143,0.8476717103038223,0.024512036822419217,1500,757,,0.8476717103038223,0.8266761067617111,0.11997555196285248,0.9618575807547374,0.0381424193183581,1500,,,,,0.8203263193375891,0.8051320634402167,2026-02-10 01:00:50
23,sst2_client,sst2,0.9952765618183733,0.01801347495552522,66477,66163,0.9952766449383493,,,,,,0.9461009174311926,0.4777501987499322,872,825,0.9461506815002166,,,,0.944954128440367,0.39595216897404656,872,824,0.9505154639175257,0.9584199584199584,0.9427402862985685,,,2026-02-10 01:08:53
23,qqp_client,qqp,0.994153023205479,0.025786824600008106,323415,321524,0.9941541092709544,,,,,,0.9030941604214587,0.7848347824309462,40431,36513,0.9032202765342434,,,,0.8856817788330736,0.6942497754904593,40431,35809,0.8562810945273632,0.7975556070435589,0.9243421052631579,,,2026-02-10 01:27:45
24,stsb_client,stsb,0.9472283979259325,0.009026887895770483,4249,3060,,0.9472283979259325,0.9445417171498688,0.0745457336306572,0.00901652779430151,0.09495539963245392,0.8463251632512941,0.024730075675835635,1500,764,,0.8463251632512941,0.8250368560788426,0.12021219730377197,0.9609737081585986,0.03902629174788793,1500,,,,,0.815905505521241,0.8013372069165253,2026-02-10 01:39:06
24,sst2_client,sst2,0.9955172465664817,0.016166294874735244,66477,66179,0.9955175452045696,,,,,,0.9461009174311926,0.4952873065601269,872,825,0.9461506815002166,,,,0.944954128440367,0.40943990103668004,872,824,0.9505154639175257,0.9584199584199584,0.9427402862985685,,,2026-02-10 01:47:00
24,qqp_client,qqp,0.9944374874387397,0.024482062773321527,323415,321616,0.994438472742414,,,,,,0.9011649476886547,0.7949527841129519,40431,36435,0.9011204106807861,,,,0.88835299646311,0.7125933501484845,40431,35917,0.8586016789875955,0.8048508339206014,0.9200456498388829,,,2026-02-10 02:05:33
25,stsb_client,stsb,0.9480712065576667,0.008871308940154662,4249,3086,,0.9480712065576667,0.9472590036272004,0.0735076293349266,0.008872107602655888,0.09419186413288116,0.8452747600725046,0.02512669341361269,1500,757,,0.8452747600725046,0.8234635931846339,0.12102194875478745,0.9616552912013364,0.03834470870097478,1500,,,,,0.812493778495194,0.7997358803523821,2026-02-10 02:16:58
25,sst2_client,sst2,0.9958933164854009,0.015684577041938763,66477,66204,0.9958935398826458,,,,,,0.9506880733944955,0.49252450131890246,872,829,0.9507083960050401,,,,0.944954128440367,0.4295539968634914,872,824,0.9504132231404958,0.9603340292275574,0.9406952965235174,,,2026-02-10 02:23:56
25,qqp_client,qqp,0.9949600358672294,0.02230843755058885,323415,321785,0.9949608286968831,,,,,,0.9046276372090722,0.8114585313695964,40431,36575,0.9049420666945365,,,,0.8912962825554649,0.7240950890027934,40431,36036,0.8610100882325036,0.8139312406576981,0.9138694951664876,,,2026-02-10 02:43:02
